Track for Paulette             2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/13/2020 01:40:40     28.594 N     59.361 W
09/13/2020 01:42:39     28.595 N     59.366 W
09/13/2020 01:44:39     28.595 N     59.372 W
09/13/2020 01:46:40     28.596 N     59.378 W
09/13/2020 01:48:40     28.596 N     59.383 W
09/13/2020 01:50:39     28.597 N     59.389 W
09/13/2020 01:52:39     28.598 N     59.395 W
09/13/2020 01:54:40     28.598 N     59.400 W
09/13/2020 01:56:40     28.599 N     59.406 W
09/13/2020 01:58:39     28.600 N     59.412 W
09/13/2020 02:00:39     28.600 N     59.417 W
09/13/2020 02:02:40     28.601 N     59.423 W
09/13/2020 02:04:40     28.602 N     59.429 W
09/13/2020 02:06:39     28.603 N     59.434 W
09/13/2020 02:08:39     28.603 N     59.440 W
09/13/2020 02:10:40     28.604 N     59.446 W
09/13/2020 02:12:39     28.605 N     59.451 W
09/13/2020 02:14:39     28.606 N     59.457 W
09/13/2020 02:16:40     28.607 N     59.463 W
09/13/2020 02:18:40     28.607 N     59.469 W
09/13/2020 02:20:39     28.608 N     59.474 W
09/13/2020 02:22:39     28.609 N     59.480 W
09/13/2020 02:24:40     28.610 N     59.486 W
09/13/2020 02:26:40     28.611 N     59.491 W
09/13/2020 02:28:39     28.612 N     59.497 W
09/13/2020 02:30:39     28.613 N     59.503 W
09/13/2020 02:32:40     28.614 N     59.509 W
09/13/2020 02:34:40     28.615 N     59.514 W
09/13/2020 02:36:39     28.616 N     59.520 W
09/13/2020 02:38:39     28.617 N     59.526 W
09/13/2020 02:40:40     28.618 N     59.532 W
09/13/2020 02:42:39     28.619 N     59.538 W
09/13/2020 02:44:39     28.620 N     59.543 W
09/13/2020 02:46:40     28.621 N     59.549 W
09/13/2020 02:48:40     28.622 N     59.555 W
09/13/2020 02:50:39     28.623 N     59.561 W
09/13/2020 02:52:39     28.624 N     59.567 W
09/13/2020 02:54:40     28.625 N     59.572 W
09/13/2020 02:56:40     28.627 N     59.578 W
09/13/2020 02:58:39     28.628 N     59.584 W
09/13/2020 03:00:39     28.629 N     59.590 W
09/13/2020 03:02:40     28.630 N     59.596 W
09/13/2020 03:04:40     28.632 N     59.601 W
09/13/2020 03:06:39     28.633 N     59.607 W
09/13/2020 03:08:39     28.634 N     59.613 W
09/13/2020 03:10:40     28.635 N     59.619 W
09/13/2020 03:12:39     28.637 N     59.625 W
09/13/2020 03:14:39     28.638 N     59.631 W
09/13/2020 03:16:40     28.639 N     59.637 W
09/13/2020 03:18:40     28.641 N     59.643 W
09/13/2020 03:20:39     28.642 N     59.648 W
09/13/2020 03:22:39     28.644 N     59.654 W
09/13/2020 03:24:40     28.645 N     59.660 W
09/13/2020 03:26:40     28.647 N     59.666 W
09/13/2020 03:28:39     28.648 N     59.672 W
09/13/2020 03:30:39     28.650 N     59.678 W
09/13/2020 03:32:40     28.651 N     59.684 W
09/13/2020 03:34:40     28.653 N     59.690 W
09/13/2020 03:36:39     28.654 N     59.696 W
09/13/2020 03:38:39     28.656 N     59.702 W
09/13/2020 03:40:40     28.658 N     59.708 W
09/13/2020 03:42:39     28.659 N     59.714 W
09/13/2020 03:44:39     28.661 N     59.720 W
09/13/2020 03:46:40     28.663 N     59.726 W
09/13/2020 03:48:40     28.664 N     59.732 W
09/13/2020 03:50:39     28.666 N     59.738 W
09/13/2020 03:52:39     28.668 N     59.744 W
09/13/2020 03:54:40     28.670 N     59.750 W
09/13/2020 03:56:40     28.671 N     59.756 W
09/13/2020 03:58:39     28.673 N     59.762 W
09/13/2020 04:00:39     28.675 N     59.768 W
09/13/2020 04:02:40     28.677 N     59.774 W
09/13/2020 04:04:40     28.679 N     59.780 W
09/13/2020 04:06:39     28.681 N     59.786 W
09/13/2020 04:08:39     28.683 N     59.792 W
09/13/2020 04:10:40     28.685 N     59.798 W
09/13/2020 04:12:39     28.687 N     59.804 W
09/13/2020 04:14:39     28.689 N     59.810 W
09/13/2020 04:16:40     28.691 N     59.816 W
09/13/2020 04:18:40     28.693 N     59.822 W
09/13/2020 04:20:39     28.695 N     59.829 W
09/13/2020 04:22:39     28.697 N     59.835 W
09/13/2020 04:24:40     28.699 N     59.841 W
09/13/2020 04:26:40     28.702 N     59.847 W
09/13/2020 04:28:39     28.704 N     59.853 W
09/13/2020 04:30:39     28.706 N     59.859 W
09/13/2020 04:32:40     28.708 N     59.865 W
09/13/2020 04:34:40     28.711 N     59.872 W
09/13/2020 04:36:39     28.713 N     59.878 W
09/13/2020 04:38:39     28.715 N     59.884 W
09/13/2020 04:40:40     28.718 N     59.890 W
09/13/2020 04:42:39     28.720 N     59.896 W
09/13/2020 04:44:39     28.722 N     59.903 W
09/13/2020 04:46:40     28.725 N     59.909 W
09/13/2020 04:48:40     28.727 N     59.915 W
09/13/2020 04:50:39     28.730 N     59.921 W
09/13/2020 04:52:39     28.732 N     59.927 W
09/13/2020 04:54:40     28.735 N     59.934 W
09/13/2020 04:56:40     28.737 N     59.940 W
09/13/2020 04:58:39     28.740 N     59.946 W
09/13/2020 05:00:39     28.743 N     59.953 W
09/13/2020 05:02:40     28.745 N     59.959 W
09/13/2020 05:04:40     28.748 N     59.965 W
09/13/2020 05:06:39     28.751 N     59.971 W
09/13/2020 05:08:39     28.753 N     59.978 W
09/13/2020 05:10:40     28.756 N     59.984 W
09/13/2020 05:12:39     28.759 N     59.990 W
09/13/2020 05:14:39     28.762 N     59.997 W
09/13/2020 05:16:40     28.765 N     60.003 W
09/13/2020 05:18:40     28.768 N     60.009 W
09/13/2020 05:20:39     28.770 N     60.016 W
09/13/2020 05:22:39     28.773 N     60.022 W
09/13/2020 05:24:40     28.776 N     60.029 W
09/13/2020 05:26:40     28.779 N     60.035 W
09/13/2020 05:28:39     28.782 N     60.041 W
09/13/2020 05:30:39     28.785 N     60.048 W
09/13/2020 05:32:40     28.789 N     60.054 W
09/13/2020 05:34:40     28.792 N     60.061 W
09/13/2020 05:36:39     28.795 N     60.067 W
09/13/2020 05:38:39     28.798 N     60.074 W
09/13/2020 05:40:40     28.801 N     60.080 W
09/13/2020 05:42:39     28.804 N     60.086 W
09/13/2020 05:44:39     28.808 N     60.093 W
09/13/2020 05:46:40     28.811 N     60.099 W
09/13/2020 05:48:40     28.814 N     60.106 W
09/13/2020 05:50:39     28.817 N     60.112 W
09/13/2020 05:52:39     28.821 N     60.119 W
09/13/2020 05:54:40     28.824 N     60.125 W
09/13/2020 05:56:40     28.828 N     60.132 W
09/13/2020 05:58:39     28.831 N     60.139 W
09/13/2020 06:00:39     28.834 N     60.145 W
09/13/2020 06:02:40     28.838 N     60.152 W
09/13/2020 06:04:40     28.841 N     60.158 W
09/13/2020 06:06:39     28.845 N     60.165 W
09/13/2020 06:08:39     28.848 N     60.171 W
09/13/2020 06:10:40     28.852 N     60.178 W
09/13/2020 06:12:39     28.856 N     60.184 W
09/13/2020 06:14:39     28.859 N     60.191 W
09/13/2020 06:16:40     28.863 N     60.198 W
09/13/2020 06:18:40     28.867 N     60.204 W
09/13/2020 06:20:39     28.870 N     60.211 W
09/13/2020 06:22:39     28.874 N     60.217 W
09/13/2020 06:24:40     28.878 N     60.224 W
09/13/2020 06:26:40     28.881 N     60.231 W
09/13/2020 06:28:39     28.885 N     60.237 W
09/13/2020 06:30:39     28.889 N     60.244 W
09/13/2020 06:32:40     28.893 N     60.251 W
09/13/2020 06:34:40     28.897 N     60.257 W
09/13/2020 06:36:39     28.901 N     60.264 W
09/13/2020 06:38:39     28.904 N     60.271 W
09/13/2020 06:40:40     28.908 N     60.277 W
09/13/2020 06:42:39     28.912 N     60.284 W
09/13/2020 06:44:39     28.916 N     60.291 W
09/13/2020 06:46:40     28.920 N     60.298 W
09/13/2020 06:48:40     28.924 N     60.304 W
09/13/2020 06:50:39     28.928 N     60.311 W
09/13/2020 06:52:39     28.932 N     60.318 W
09/13/2020 06:54:40     28.936 N     60.324 W
09/13/2020 06:56:40     28.940 N     60.331 W
09/13/2020 06:58:39     28.945 N     60.338 W
09/13/2020 07:00:39     28.949 N     60.345 W
09/13/2020 07:02:40     28.953 N     60.351 W
09/13/2020 07:04:40     28.957 N     60.358 W
09/13/2020 07:06:39     28.961 N     60.365 W
09/13/2020 07:08:39     28.965 N     60.372 W
09/13/2020 07:10:40     28.970 N     60.379 W
09/13/2020 07:12:39     28.974 N     60.385 W
09/13/2020 07:14:39     28.978 N     60.392 W
09/13/2020 07:16:40     28.982 N     60.399 W
09/13/2020 07:18:40     28.987 N     60.406 W
09/13/2020 07:20:39     28.991 N     60.413 W
09/13/2020 07:22:39     28.995 N     60.419 W
09/13/2020 07:24:40     29.000 N     60.426 W
09/13/2020 07:26:40     29.004 N     60.433 W
09/13/2020 07:28:39     29.009 N     60.440 W
09/13/2020 07:30:39     29.013 N     60.447 W
09/13/2020 07:32:40     29.017 N     60.454 W
09/13/2020 07:34:40     29.022 N     60.460 W
09/13/2020 07:36:39     29.026 N     60.467 W
09/13/2020 07:38:39     29.031 N     60.474 W
09/13/2020 07:40:40     29.035 N     60.481 W
09/13/2020 07:42:39     29.040 N     60.488 W
09/13/2020 07:44:39     29.044 N     60.495 W
09/13/2020 07:46:40     29.049 N     60.502 W
09/13/2020 07:48:40     29.054 N     60.509 W
09/13/2020 07:50:39     29.058 N     60.516 W
09/13/2020 07:52:39     29.063 N     60.522 W
09/13/2020 07:54:40     29.067 N     60.529 W
09/13/2020 07:56:40     29.072 N     60.536 W
09/13/2020 07:58:39     29.077 N     60.543 W
09/13/2020 08:00:40     29.081 N     60.550 W
09/13/2020 08:02:40     29.086 N     60.557 W
09/13/2020 08:04:40     29.091 N     60.564 W
09/13/2020 08:06:39     29.096 N     60.571 W
09/13/2020 08:08:39     29.100 N     60.578 W
09/13/2020 08:10:39     29.105 N     60.585 W
09/13/2020 08:12:40     29.110 N     60.592 W
09/13/2020 08:14:40     29.115 N     60.599 W
09/13/2020 08:16:40     29.120 N     60.606 W
09/13/2020 08:18:40     29.124 N     60.613 W
09/13/2020 08:20:39     29.129 N     60.620 W
09/13/2020 08:22:39     29.134 N     60.627 W
09/13/2020 08:24:39     29.139 N     60.634 W
09/13/2020 08:26:39     29.144 N     60.641 W
09/13/2020 08:28:40     29.149 N     60.648 W
09/13/2020 08:30:40     29.154 N     60.655 W
09/13/2020 08:32:40     29.159 N     60.662 W
09/13/2020 08:34:40     29.163 N     60.669 W
09/13/2020 08:36:39     29.168 N     60.676 W
09/13/2020 08:38:39     29.173 N     60.683 W
09/13/2020 08:40:39     29.178 N     60.690 W
09/13/2020 08:42:40     29.183 N     60.697 W
09/13/2020 08:44:40     29.188 N     60.704 W
09/13/2020 08:46:40     29.193 N     60.711 W
09/13/2020 08:48:40     29.198 N     60.718 W
09/13/2020 08:50:39     29.203 N     60.725 W
09/13/2020 08:52:39     29.209 N     60.732 W
09/13/2020 08:54:39     29.214 N     60.739 W
09/13/2020 08:56:39     29.219 N     60.746 W
09/13/2020 08:58:40     29.224 N     60.753 W
09/13/2020 09:00:40     29.229 N     60.760 W
09/13/2020 09:02:40     29.234 N     60.767 W
09/13/2020 09:04:40     29.239 N     60.774 W
09/13/2020 09:06:39     29.244 N     60.781 W
09/13/2020 09:08:39     29.249 N     60.789 W
09/13/2020 09:10:39     29.255 N     60.796 W
09/13/2020 09:12:40     29.260 N     60.803 W
09/13/2020 09:14:40     29.265 N     60.810 W
09/13/2020 09:16:40     29.270 N     60.817 W
09/13/2020 09:18:40     29.275 N     60.824 W
09/13/2020 09:20:39     29.281 N     60.831 W
09/13/2020 09:22:39     29.286 N     60.838 W
09/13/2020 09:24:39     29.291 N     60.845 W
09/13/2020 09:26:39     29.296 N     60.852 W
09/13/2020 09:28:40     29.302 N     60.860 W
09/13/2020 09:30:40     29.307 N     60.867 W
09/13/2020 09:32:40     29.312 N     60.874 W
09/13/2020 09:34:40     29.317 N     60.881 W
09/13/2020 09:36:39     29.323 N     60.888 W
09/13/2020 09:38:39     29.328 N     60.895 W
09/13/2020 09:40:39     29.333 N     60.902 W
09/13/2020 09:42:40     29.339 N     60.909 W
09/13/2020 09:44:40     29.344 N     60.917 W
09/13/2020 09:46:40     29.349 N     60.924 W
09/13/2020 09:48:40     29.355 N     60.931 W
09/13/2020 09:50:39     29.360 N     60.938 W
09/13/2020 09:52:39     29.365 N     60.945 W
09/13/2020 09:54:39     29.371 N     60.952 W
09/13/2020 09:56:39     29.376 N     60.959 W
09/13/2020 09:58:40     29.382 N     60.967 W
09/13/2020 10:00:40     29.387 N     60.974 W
09/13/2020 10:02:40     29.392 N     60.981 W
09/13/2020 10:04:40     29.398 N     60.988 W
09/13/2020 10:06:39     29.403 N     60.995 W
09/13/2020 10:08:39     29.409 N     61.002 W
09/13/2020 10:10:39     29.414 N     61.010 W
09/13/2020 10:12:40     29.419 N     61.017 W
09/13/2020 10:14:40     29.425 N     61.024 W
09/13/2020 10:16:40     29.430 N     61.031 W
09/13/2020 10:18:40     29.436 N     61.038 W
09/13/2020 10:20:39     29.441 N     61.045 W
09/13/2020 10:22:39     29.447 N     61.053 W
09/13/2020 10:24:39     29.452 N     61.060 W
09/13/2020 10:26:39     29.458 N     61.067 W
09/13/2020 10:27:29     29.460 N     61.070 W
09/13/2020 10:29:29     29.463 N     61.079 W
09/13/2020 10:31:30     29.467 N     61.088 W
09/13/2020 10:33:30     29.470 N     61.097 W
09/13/2020 10:35:30     29.473 N     61.106 W
09/13/2020 10:37:30     29.476 N     61.115 W
09/13/2020 10:39:29     29.479 N     61.124 W
09/13/2020 10:41:29     29.483 N     61.132 W
09/13/2020 10:43:29     29.486 N     61.141 W
09/13/2020 10:45:30     29.489 N     61.150 W
09/13/2020 10:47:30     29.492 N     61.159 W
09/13/2020 10:49:30     29.496 N     61.167 W
09/13/2020 10:51:30     29.499 N     61.176 W
09/13/2020 10:53:29     29.502 N     61.185 W
09/13/2020 10:55:29     29.505 N     61.193 W
09/13/2020 10:57:29     29.508 N     61.202 W
09/13/2020 11:00:29     29.511 N     61.210 W
09/13/2020 11:01:30     29.515 N     61.219 W
09/13/2020 11:03:30     29.518 N     61.227 W
09/13/2020 11:05:30     29.521 N     61.235 W
09/13/2020 11:07:30     29.524 N     61.244 W
09/13/2020 11:09:29     29.527 N     61.252 W
09/13/2020 11:11:29     29.530 N     61.260 W
09/13/2020 11:13:29     29.533 N     61.269 W
09/13/2020 11:15:30     29.537 N     61.277 W
09/13/2020 11:17:30     29.540 N     61.285 W
09/13/2020 11:19:30     29.543 N     61.293 W
09/13/2020 11:21:30     29.546 N     61.301 W
09/13/2020 11:23:29     29.549 N     61.309 W
09/13/2020 11:25:29     29.552 N     61.318 W
09/13/2020 11:27:29     29.555 N     61.326 W
09/13/2020 11:29:29     29.558 N     61.334 W
09/13/2020 11:31:30     29.561 N     61.342 W
09/13/2020 11:33:30     29.564 N     61.349 W
09/13/2020 11:35:30     29.567 N     61.357 W
09/13/2020 11:37:30     29.570 N     61.365 W
09/13/2020 11:39:29     29.573 N     61.373 W
09/13/2020 11:41:29     29.576 N     61.381 W
09/13/2020 11:43:29     29.579 N     61.389 W
09/13/2020 11:43:50     29.580 N     61.390 W
09/13/2020 11:45:50     29.583 N     61.398 W
09/13/2020 11:47:49     29.586 N     61.406 W
09/13/2020 11:49:49     29.590 N     61.414 W
09/13/2020 11:51:49     29.593 N     61.422 W
09/13/2020 11:53:49     29.596 N     61.430 W
09/13/2020 11:55:50     29.599 N     61.438 W
09/13/2020 11:57:50     29.602 N     61.446 W
09/13/2020 12:00:50     29.606 N     61.453 W
09/13/2020 12:01:50     29.609 N     61.461 W
09/13/2020 12:03:49     29.612 N     61.469 W
09/13/2020 12:05:49     29.615 N     61.477 W
09/13/2020 12:07:49     29.619 N     61.484 W
09/13/2020 12:09:49     29.622 N     61.492 W
09/13/2020 12:11:50     29.625 N     61.500 W
09/13/2020 12:13:50     29.628 N     61.507 W
09/13/2020 12:15:50     29.632 N     61.515 W
09/13/2020 12:17:49     29.635 N     61.522 W
09/13/2020 12:19:49     29.638 N     61.530 W
09/13/2020 12:21:49     29.641 N     61.537 W
09/13/2020 12:23:49     29.645 N     61.545 W
09/13/2020 12:25:50     29.648 N     61.552 W
09/13/2020 12:27:50     29.651 N     61.559 W
09/13/2020 12:29:50     29.655 N     61.567 W
09/13/2020 12:31:50     29.658 N     61.574 W
09/13/2020 12:33:49     29.661 N     61.581 W
09/13/2020 12:35:49     29.664 N     61.588 W
09/13/2020 12:37:49     29.668 N     61.595 W
09/13/2020 12:39:49     29.671 N     61.603 W
09/13/2020 12:41:50     29.674 N     61.610 W
09/13/2020 12:43:50     29.678 N     61.617 W
09/13/2020 12:45:50     29.681 N     61.623 W
09/13/2020 12:47:49     29.684 N     61.630 W
09/13/2020 12:49:49     29.688 N     61.637 W
09/13/2020 12:51:49     29.691 N     61.644 W
09/13/2020 12:53:49     29.695 N     61.651 W
09/13/2020 12:55:50     29.698 N     61.657 W
09/13/2020 12:57:50     29.701 N     61.664 W
09/13/2020 13:00:50     29.705 N     61.671 W
09/13/2020 13:01:50     29.708 N     61.677 W
09/13/2020 13:03:49     29.711 N     61.684 W
09/13/2020 13:05:49     29.715 N     61.690 W
09/13/2020 13:07:49     29.718 N     61.697 W
09/13/2020 13:09:49     29.721 N     61.703 W
09/13/2020 13:11:50     29.725 N     61.710 W
09/13/2020 13:13:50     29.728 N     61.716 W
09/13/2020 13:15:50     29.732 N     61.722 W
09/13/2020 13:17:49     29.735 N     61.729 W
09/13/2020 13:19:49     29.738 N     61.735 W
09/13/2020 13:21:49     29.742 N     61.741 W
09/13/2020 13:23:49     29.745 N     61.748 W
09/13/2020 13:25:50     29.748 N     61.754 W
09/13/2020 13:27:50     29.752 N     61.760 W
09/13/2020 13:29:50     29.755 N     61.766 W
09/13/2020 13:31:50     29.758 N     61.772 W
09/13/2020 13:33:49     29.761 N     61.778 W
09/13/2020 13:35:49     29.765 N     61.784 W
09/13/2020 13:37:49     29.768 N     61.791 W
09/13/2020 13:39:49     29.771 N     61.797 W
09/13/2020 13:41:50     29.775 N     61.803 W
09/13/2020 13:43:50     29.778 N     61.809 W
09/13/2020 13:45:50     29.781 N     61.815 W
09/13/2020 13:47:49     29.784 N     61.821 W
09/13/2020 13:49:49     29.787 N     61.827 W
09/13/2020 13:51:49     29.791 N     61.832 W
09/13/2020 13:53:49     29.794 N     61.838 W
09/13/2020 13:55:50     29.797 N     61.844 W
09/13/2020 13:57:50     29.800 N     61.850 W
09/13/2020 14:00:50     29.803 N     61.856 W
09/13/2020 14:01:50     29.806 N     61.862 W
09/13/2020 14:03:49     29.809 N     61.868 W
09/13/2020 14:05:49     29.812 N     61.874 W
09/13/2020 14:07:49     29.815 N     61.880 W
09/13/2020 14:09:49     29.818 N     61.886 W
09/13/2020 14:11:50     29.821 N     61.891 W
09/13/2020 14:13:50     29.824 N     61.897 W
09/13/2020 14:15:50     29.827 N     61.903 W
09/13/2020 14:17:49     29.830 N     61.909 W
09/13/2020 14:19:49     29.833 N     61.915 W
09/13/2020 14:21:49     29.836 N     61.921 W
09/13/2020 14:23:49     29.839 N     61.927 W
09/13/2020 14:25:50     29.842 N     61.932 W
09/13/2020 14:27:50     29.844 N     61.938 W
09/13/2020 14:29:50     29.847 N     61.944 W
09/13/2020 14:31:50     29.850 N     61.950 W
09/13/2020 14:33:49     29.853 N     61.956 W
09/13/2020 14:35:49     29.855 N     61.962 W
09/13/2020 14:37:49     29.858 N     61.968 W
09/13/2020 14:39:49     29.860 N     61.973 W
09/13/2020 14:41:50     29.863 N     61.979 W
09/13/2020 14:43:50     29.866 N     61.985 W
09/13/2020 14:45:50     29.868 N     61.991 W
09/13/2020 14:47:49     29.871 N     61.997 W
09/13/2020 14:49:49     29.873 N     62.003 W
09/13/2020 14:51:49     29.875 N     62.009 W
09/13/2020 14:53:49     29.878 N     62.015 W
09/13/2020 14:55:50     29.880 N     62.021 W
09/13/2020 14:57:50     29.882 N     62.027 W
09/13/2020 15:00:50     29.885 N     62.033 W
09/13/2020 15:01:50     29.887 N     62.039 W
09/13/2020 15:03:49     29.889 N     62.045 W
09/13/2020 15:05:49     29.891 N     62.051 W
09/13/2020 15:07:49     29.893 N     62.057 W
09/13/2020 15:09:49     29.896 N     62.064 W
09/13/2020 15:11:50     29.898 N     62.070 W
09/13/2020 15:13:50     29.900 N     62.076 W
09/13/2020 15:15:50     29.902 N     62.082 W
09/13/2020 15:17:49     29.904 N     62.088 W
09/13/2020 15:19:49     29.905 N     62.094 W
09/13/2020 15:21:49     29.907 N     62.101 W
09/13/2020 15:23:49     29.909 N     62.107 W
09/13/2020 15:25:50     29.911 N     62.113 W
09/13/2020 15:27:50     29.913 N     62.119 W
09/13/2020 15:29:50     29.915 N     62.126 W
09/13/2020 15:31:50     29.916 N     62.132 W
09/13/2020 15:33:49     29.918 N     62.138 W
09/13/2020 15:35:49     29.920 N     62.145 W
09/13/2020 15:37:49     29.921 N     62.151 W
09/13/2020 15:39:49     29.923 N     62.157 W
09/13/2020 15:41:50     29.925 N     62.164 W
09/13/2020 15:43:50     29.926 N     62.170 W
09/13/2020 15:45:50     29.928 N     62.176 W
09/13/2020 15:47:49     29.929 N     62.183 W
09/13/2020 15:49:49     29.931 N     62.189 W
09/13/2020 15:51:49     29.932 N     62.196 W
09/13/2020 15:53:49     29.934 N     62.202 W
09/13/2020 15:55:50     29.935 N     62.208 W
09/13/2020 15:57:50     29.937 N     62.215 W
09/13/2020 16:00:50     29.938 N     62.221 W
09/13/2020 16:01:50     29.940 N     62.228 W
09/13/2020 16:02:30     29.940 N     62.230 W
09/13/2020 16:04:30     29.941 N     62.237 W
09/13/2020 16:06:30     29.943 N     62.243 W
09/13/2020 16:08:29     29.944 N     62.250 W
09/13/2020 16:10:29     29.945 N     62.256 W
09/13/2020 16:12:29     29.947 N     62.263 W
09/13/2020 16:14:29     29.948 N     62.270 W
09/13/2020 16:16:30     29.949 N     62.276 W
09/13/2020 16:18:30     29.950 N     62.283 W
09/13/2020 16:20:30     29.952 N     62.289 W
09/13/2020 16:22:30     29.953 N     62.296 W
09/13/2020 16:24:29     29.954 N     62.303 W
09/13/2020 16:26:29     29.955 N     62.309 W
09/13/2020 16:28:29     29.956 N     62.316 W
09/13/2020 16:30:30     29.957 N     62.322 W
09/13/2020 16:32:30     29.959 N     62.329 W
09/13/2020 16:34:30     29.960 N     62.336 W
09/13/2020 16:36:30     29.961 N     62.342 W
09/13/2020 16:38:29     29.962 N     62.349 W
09/13/2020 16:40:29     29.963 N     62.355 W
09/13/2020 16:42:29     29.964 N     62.362 W
09/13/2020 16:44:29     29.965 N     62.368 W
09/13/2020 16:46:30     29.966 N     62.375 W
09/13/2020 16:48:30     29.967 N     62.382 W
09/13/2020 16:50:30     29.968 N     62.388 W
09/13/2020 16:52:30     29.969 N     62.395 W
